Zip,Date Recd,Date Rept,Lab No,1:1 Soil pH,WDRF Buffer,1:1 Soluble Salt,Excess Lime,Organic Matter,CO2-C,H2O Total N,H2O Organic N,H2O Total Organic C,H3A Nitrate,H3A Ammonium,H3A Inorganic Nitrogen,H3A Total Phosphorus,H3A Inorganic Phosphorus,H3A Organic Phosphorus,H3A ICAP Potassium,H3A ICAP Calcium,H3A ICAP Aluminum,H3A ICAP Iron,H3A ICAP Sulfur,H3A ICAP Zinc,H3A ICAP Manganese,H3A ICAP Copper,H3A ICAP Magnesium,H3A ICAP Sodium,% MAC,Organic C:N,Organic N:Inorganic N,Organic N Release,Organic N Reserve,Organic P Release,Organic P Reserve,Soil Health Calculation,Available N,Available P,Available K,Nutrient Value,Traditional N,Haney Test N,Lbs N Difference,N savings,Past Crop,Crop 1,YG 1,Nitrogen Rec 1,P205 Rec 1,K2O Rec 1,Magnesium Rec 1,Sulfur Rec 1,Zinc Rec 1,Iron Rec 1,Manganese Rec 1,Copper Rec 1,Lime Rec 1,Crop 2,YG 2,Nitrogen Rec 2,P205 Rec 2,K2O Rec 2,Magnesium Rec 2,Sulfur Rec 2,Zinc Rec 2,Iron Rec 2,Manganese Rec 2,Copper Rec 2,Lime Rec 2,Crop 3,YG 3,Nitrogen Rec 3,P205 Rec 3,K2O Rec 3,Magnesium Rec 3,Sulfur Rec 3,Zinc Rec 3,Iron Rec 3,Manganese Rec 3,Copper Rec 3,Lime Rec 3,Beta Glucosidase ppm pNP g-1 soil h-1,Urease ppm NH4-N g-1 soil h-1,Phosphodiesterase ppm pNP g-1 soil h-1,Dehydrogenase ppm INTF g-1 soil h-1,Fluorescein Diacetate Hydrolysis ppm fluorescein g-1 soil 3h-1,Beta Glucosaminidase ppm pNP g-1 soil h-1,Phosphomonoesterases (Acid) ppm pNP g-1 soil h-1,Phosphomonoesterases (Alkaline) ppm pNP g-1 soil h-1,Arylsulfatase ppm pNP g-1 soil h-1,Enzyme Soil Moisture %,Beginning Depth,Ending Depth,Cover Crop Mix,Cover crop mix,Sample Type,Test ID,Soil pH 1:1,Wdrf Buffer,"1:1 Electrical Conductivity, mmho/cm","Organic Matter, % LOI","Soil Respiration, ppm CO2-C","H2O Total Org. C, ppm C","H2O Total N, ppm N","H2O Org. N, ppm N","H3A Nitrate, ppm NO3-N","H3A Ammonium, ppm NH4-N","H3A Inorganic N, ppm N","H3A Total Phosphorus, ppm P","H3A Inorganic Phosphorus, ppm PO4-P","H3A Organic Phosphorus, ppm P","H3A Potassium, ppm K","H3A Calcium, ppm Ca","H3A Magnesium, ppm Mg","H3A Sodium, ppm Na","H3A Sulfur, ppm S","H3A Zinc, ppm Zn","H3A Iron, ppm Fe","H3A Manganese, ppm Mn","H3A Copper, ppm Cu","H3A Aluminum, ppm Al","Microbially Active C, %",H2O Org. C:Org. N ,H2O Org. N:H3A Inorg. N,"Organic N Release, ppm N","Organic N Reserve, ppm N","Organic P Release, ppm P","Organic P Reserve, ppm P",Soil Health Score,"Available N, lbs/A","Available P, lbs/A","Available K, lbs/A","Nutrient Value, $","Traditional Test N, lbs/A","Haney Test N, lbs/A","N Difference, lbs/A","N Savings, $","H3A Magnessium, ppm Mg"
74820.0,9/1/2023,9/6/2023,35735.0,7.2,,0.45,HIGH,4.8,583.01,56.39,24.88,341.76,29.4,6.3,35.7,17.61,13.1,4.51,77.49,1028.9,101.45,94.71,7.32,0.54,10.14,0.16,137.68,19.06,170.59,13.74,0.79,24.88,0.0,4.51,0.0,38.47,109.04,40.49,92.98,178.52,52.92,109.04,56.12,58.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,20% Legume 80% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36330.0,8/11/2023,8/15/2023,32410.0,8.1,,1.6,HIGH,2.8,16.18,55.35,11.27,167.69,43.4,1.09,44.49,2.88,2.79,0.09,108.26,3114.11,21.92,2.27,431.57,0.2,0.93,0.04,453.55,484.22,9.65,14.88,0.26,4.35,6.92,0.03,0.06,6.1,175.82,6.48,129.91,250.79,156.24,175.82,19.58,20.37,ALFALFA,ALFALFA T/A,8.0,0.0,125.0,0.0,0.0,0.0,8.0,***,5.0,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,10% Legume 90% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36330.0,8/11/2023,8/15/2023,32411.0,8.2,,0.85,HIGH,3.3,53.28,31.64,19.76,252.04,10.0,0.98,10.98,3.29,3.17,0.12,85.11,2700.85,17.2,1.87,130.24,0.01,1.08,0.04,423.78,422.46,21.14,12.76,1.66,16.71,3.05,0.07,0.04,12.34,99.67,7.46,102.13,158.16,36.0,99.67,63.67,66.22,ALFALFA,ALFALFA T/A,8.0,0.0,120.0,0.0,0.0,0.0,14.0,***,5.0,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,40% Legume 60% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,7/14/2023,7/18/2023,27469.0,7.7,,4.27,HIGH,2.1,104.89,24.07,16.39,231.6,5.13,3.47,8.6,24.69,19.2,5.49,168.21,2972.96,26.76,10.73,297.34,0.08,1.62,0.14,321.4,1158.83,45.29,14.13,2.13,16.39,0.0,5.49,0.0,15.01,44.98,56.78,201.85,173.83,9.23,44.98,35.75,37.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,30% Legume 70% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,7/14/2023,7/18/2023,27470.0,8.2,,2.54,HIGH,0.7,8.42,14.41,7.78,130.6,3.66,4.04,7.7,24.02,20.4,3.62,168.7,2668.72,36.28,4.8,198.69,0.04,1.31,0.12,259.9,1023.92,6.44,16.78,1.17,2.01,5.78,0.7,2.92,4.23,17.48,48.53,202.44,141.72,6.59,17.48,10.89,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,7/14/2023,7/18/2023,27471.0,7.6,,3.11,HIGH,2.5,51.91,28.6,15.43,216.25,10.2,4.04,14.24,219.68,195.0,24.68,153.07,1420.19,55.57,28.87,181.86,2.62,9.29,0.25,256.47,891.41,24.01,14.02,1.17,14.81,0.61,17.77,6.91,11.06,52.3,489.38,183.68,371.34,18.36,52.3,33.94,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,40% Legume 60% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,7/14/2023,7/18/2023,27472.0,8.0,,2.16,HIGH,0.6,13.88,14.5,7.98,122.54,3.79,3.72,7.51,69.49,62.3,7.19,156.77,2637.05,40.67,7.4,133.31,0.29,2.37,0.23,261.39,721.34,11.32,15.35,1.22,3.62,4.37,2.44,4.74,4.64,20.02,148.9,188.13,183.38,6.82,20.02,13.2,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,231.0,8.2,,0.67,HIGH,2.3,20.51,26.03,14.97,169.12,5.73,6.31,12.04,71.09,67.8,3.29,47.54,2610.2,30.57,14.62,52.07,0.4,0.93,0.39,226.27,263.8,12.13,11.3,1.35,7.26,7.71,1.2,2.09,6.93,69.48,158.69,57.05,134.88,20.63,69.48,48.85,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,232.0,8.4,,0.66,HIGH,1.8,17.21,15.6,9.49,105.46,2.58,4.09,6.67,38.41,36.0,2.41,26.94,2562.34,29.84,9.55,46.48,0.14,0.86,0.22,225.82,272.88,16.32,11.11,1.55,6.2,3.3,1.18,1.23,4.78,46.31,85.51,32.33,79.16,9.29,46.31,37.03,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,233.0,8.2,,0.95,HIGH,2.8,25.51,16.2,12.26,153.33,1.55,2.59,4.14,26.71,22.7,4.01,39.47,2604.76,30.15,10.61,53.3,0.07,1.04,0.25,282.85,395.52,16.63,12.51,3.11,8.16,4.1,2.0,2.01,6.84,44.27,56.82,47.37,74.17,5.58,44.27,38.69,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,234.0,8.1,,1.12,HIGH,2.9,32.92,23.9,20.05,231.0,0.3,4.18,4.48,32.61,28.1,4.51,68.99,2544.83,45.62,16.22,60.9,0.09,1.54,0.3,298.3,424.19,14.25,11.52,5.21,11.43,8.62,1.93,2.58,9.92,57.27,69.06,82.79,104.98,1.08,57.27,56.19,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,235.0,8.1,,1.02,HIGH,3.1,27.65,17.2,13.24,176.54,1.44,2.78,4.22,28.69,25.3,3.39,48.38,2462.19,36.19,12.09,55.94,0.08,1.13,0.3,303.18,430.95,15.67,13.34,3.34,8.29,4.94,1.59,1.8,7.62,45.05,61.85,58.06,81.98,5.18,45.05,39.86,25.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,236.0,8.1,,0.99,HIGH,3.5,35.69,23.5,16.65,173.41,4.56,3.16,7.72,43.26,36.2,7.06,72.05,2514.92,32.04,14.12,74.05,0.13,1.21,0.31,279.67,386.44,20.58,10.41,2.43,13.71,2.94,4.36,2.7,8.7,77.14,93.28,86.46,128.98,16.42,77.14,60.72,38.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,237.0,8.2,,1.2,HIGH,1.8,24.92,20.9,11.35,135.85,5.78,4.53,10.31,21.9,16.8,5.1,75.62,2675.02,32.41,10.73,83.63,0.06,2.11,0.28,278.27,439.01,18.34,11.97,1.19,8.33,3.02,2.81,2.29,6.34,39.14,45.09,90.74,88.01,12.14,39.14,27.01,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,238.0,8.2,,1.0,HIGH,2.3,21.66,16.2,8.86,120.36,4.54,3.95,8.49,18.22,15.4,2.82,82.59,2753.75,29.84,8.14,67.65,0.05,1.93,0.25,289.88,387.32,18.0,13.59,1.21,6.38,2.48,1.52,1.3,5.46,31.22,38.93,99.11,84.72,9.53,31.22,21.69,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,239.0,8.3,,0.93,HIGH,2.5,18.0,17.2,8.44,107.84,6.34,3.22,9.56,17.22,14.0,3.22,71.63,2676.36,26.22,7.44,57.31,0.05,1.27,0.2,301.89,383.4,16.69,12.79,0.96,5.63,2.8,1.61,1.61,4.8,31.9,35.91,85.95,77.4,13.31,31.9,18.59,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,2/2/2021,2/4/2021,240.0,8.1,,1.3,HIGH,2.9,27.16,18.2,10.57,143.99,4.97,3.18,8.15,25.34,22.2,3.14,97.7,2569.75,29.21,8.63,86.24,0.05,1.63,0.23,314.56,462.8,18.87,13.63,1.38,7.97,2.59,1.78,1.36,6.65,33.86,55.15,117.24,101.8,10.44,33.86,23.42,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,,50% Legume 50% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504124.0,8.3,,0.27,HIGH,0.6,17.72,13.91,7.19,93.16,2.1,1.87,3.97,31.08,27.9,3.18,150.64,2355.8,33.09,6.14,26.05,0.01,1.18,0.17,131.63,170.04,19.02,12.96,1.07,5.47,1.72,1.82,1.37,4.35,33.98,68.35,180.77,157.16,7.56,33.98,26.42,27.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504127.0,8.5,,0.26,HIGH,0.6,17.47,11.71,4.55,83.7,2.22,1.8,4.02,13.47,11.0,2.47,69.45,2579.03,29.31,4.73,28.77,0.01,0.88,0.12,140.37,190.46,20.87,18.38,0.64,3.8,0.75,1.55,0.92,3.88,28.16,28.86,83.33,84.23,7.99,28.16,20.17,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504128.0,8.5,,0.26,HIGH,0.8,16.9,8.35,3.54,65.12,1.45,1.39,2.84,11.59,9.94,1.65,56.43,2498.12,24.57,3.3,21.19,0.01,0.66,0.11,125.8,149.62,25.95,18.37,0.74,3.54,0.0,1.28,0.36,3.35,22.98,25.81,67.72,69.64,5.22,22.98,17.76,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504129.0,8.5,,0.23,HIGH,0.7,17.53,9.28,4.13,64.59,1.61,1.4,3.01,10.34,8.74,1.6,43.13,2458.37,21.33,3.17,22.24,0.01,0.68,0.11,122.06,166.0,27.14,15.64,0.8,4.13,0.0,1.3,0.3,3.46,25.7,23.09,51.75,63.23,5.8,25.7,19.91,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504132.0,8.5,,0.25,HIGH,0.7,19.25,8.75,3.35,64.04,1.69,1.19,2.88,9.35,8.05,1.3,48.57,2554.66,21.23,3.26,20.13,0.01,0.58,0.12,115.7,144.07,30.07,19.14,0.62,3.35,0.0,1.17,0.13,3.54,22.41,21.22,58.28,62.21,6.08,22.41,16.33,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504133.0,8.5,,0.22,HIGH,0.7,17.18,10.3,4.46,75.55,2.23,1.55,3.78,8.38,7.69,0.69,20.24,1380.05,9.47,1.6,19.21,0.01,0.25,0.08,103.79,65.87,22.74,16.94,0.76,4.06,0.4,0.47,0.22,3.67,28.21,18.78,24.29,50.12,8.03,28.21,20.19,20.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504134.0,8.5,,0.23,HIGH,0.7,17.83,8.58,3.67,71.7,1.57,1.38,2.95,7.32,6.44,0.88,42.99,2597.41,23.05,3.47,26.02,0.01,0.62,0.1,127.3,181.61,24.87,19.54,0.75,3.65,0.02,0.66,0.22,3.58,23.76,16.32,51.59,58.02,5.65,23.76,18.11,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,11/17/2022,11/21/2022,504135.0,8.6,,0.23,HIGH,0.8,17.16,9.01,3.95,62.32,1.62,1.35,2.97,8.03,7.17,0.86,44.9,2524.86,17.58,2.58,25.62,0.01,0.59,0.09,116.46,167.18,27.53,15.79,0.78,3.95,0.0,0.71,0.15,3.36,24.9,18.12,53.88,61.17,5.83,24.9,19.07,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64755,7/23/2020,7/29/2020,6.0,6.8,,0.28,NONE,3.7,281.3,19.47,14.87,138.86,1.96,2.64,4.6,4.58,2.58,2.0,14.52,709.87,163.96,80.2,2.4,2.83,27.8,0.25,26.4,12.36,202.58,9.34,3.23,14.87,0.0,2.0,0.0,24.36,46.73,10.53,17.42,42.73,4.7,46.73,42.02,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,8/3/2022,8/5/2022,12188.0,6.8,,0.18,NONE,0.6,17.79,17.12,8.37,74.45,3.42,3.87,7.29,116.6,106.0,10.6,27.55,430.5,246.5,58.67,3.74,2.72,7.41,0.71,49.46,8.65,23.89,8.89,0.96,8.0,0.37,7.6,3.0,4.1,55.04,261.27,33.06,193.96,12.31,55.04,42.73,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,8/3/2022,8/5/2022,12189.0,6.6,,0.25,NONE,0.7,12.78,25.32,11.89,90.79,7.7,3.13,10.83,147.4,134.0,13.4,44.64,468.26,215.73,112.38,14.19,2.46,7.28,1.47,51.02,11.7,14.07,7.63,0.89,6.69,5.2,5.66,7.74,4.28,63.09,321.21,53.57,240.15,27.72,63.09,35.37,36.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85040,8/3/2022,8/5/2022,12190.0,6.6,,0.3,NONE,0.7,10.98,24.4,13.21,116.82,6.62,2.87,9.49,145.2,132.0,13.2,43.33,522.25,158.76,142.81,33.19,3.74,6.88,1.18,59.05,13.28,9.4,8.84,1.18,4.97,8.24,3.72,9.48,4.76,52.05,312.16,52.0,223.72,23.83,52.05,28.21,29.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,60% Legume 40% Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
